,owner,score,last_edit_date,last_activity_date,creation_date,post_type,content_license,link
3707,"(3137, 'Manngo')",9,,1506568289,1506568289,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3707
3705,"(16, 'Pikalek')",4,1506558314.0,1506558314,1506548498,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3705
3706,"(1293, 'Buffy')",0,1506554766.0,1506554766,1506554423,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3706
3840,"(3307, 'redshift')",6,1508414812.0,1612528817,1508330348,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3840
3881,"(27, 'Ben I.')",112,1601954250.0,1601954250,1509388065,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/3881
3895,"(204, 'ctrl-alt-delor')",1,1592469417.0,1590938738,1509474008,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/3895
3826,"(204, 'ctrl-alt-delor')",1,1587453161.0,1587453161,1508005475,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3826
3859,"(27, 'Ben I.')",5,1538390459.0,1540565442,1508782809,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/3859
3886,"(2045, 'nova')",56,1519562331.0,1519562331,1509418819,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3886
3817,"(204, 'ctrl-alt-delor')",0,1592469417.0,1514034962,1507904637,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3817
3815,"(204, 'ctrl-alt-delor')",6,1511112289.0,1514034962,1507903800,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3815
3869,"(3331, 'Mahkoe')",3,1509021438.0,1509945637,1508978309,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3869
3893,"(204, 'ctrl-alt-delor')",4,,1509639152,1509458289,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3893
3897,"(204, 'ctrl-alt-delor')",0,1592469417.0,1509614629,1509486527,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3897
3883,"(27, 'Ben I.')",29,1509532136.0,1509532136,1509396041,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3883
3898,"(1293, 'Buffy')",2,,1509496558,1509496558,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3898
3896,"(2045, 'nova')",2,,1509475276,1509475276,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3896
3894,"(1293, 'Buffy')",2,,1509460437,1509460437,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3894
3892,"(3365, 'Nile')",8,,1509456841,1509456841,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3892
3891,"(2164, 'Flater')",28,1509451639.0,1509451639,1509449919,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3891
3890,"(204, 'ctrl-alt-delor')",6,1592469417.0,1509444685,1509443256,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3890
3876,"(204, 'ctrl-alt-delor')",1,1509439212.0,1509439212,1509094743,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3876
3889,"(3361, 'Marco Salerno')",1,1592469417.0,1509438886,1509438886,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3889
3887,"(1246, 'KRyan')",17,,1509423132,1509423132,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3887
3885,"(3351, 'Ted Delezene')",2,,1509403205,1509403205,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3885
3884,"(3352, 'mamcx')",18,,1509402841,1509402841,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3884
3882,"(1293, 'Buffy')",71,1592469417.0,1509393080,1509393080,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3882
3834,"(2706, 'srattigan')",2,1509305110.0,1509305110,1508085924,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3834
3811,"(1293, 'Buffy')",6,1507898528.0,1509305110,1507898115,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3811
3880,"(21, 'ncmathsadist')",-1,,1509230239,1509230239,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3880
3860,"(2045, 'nova')",3,,1509230239,1508786738,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3860
3874,"(204, 'ctrl-alt-delor')",2,1509117977.0,1509117977,1509024242,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3874
3870,"(3333, 'Peter Smith')",4,1509022135.0,1509117977,1508996946,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3870
3877,"(21, 'ncmathsadist')",2,,1509117201,1509117201,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3877
3864,"(1293, 'Buffy')",3,1509110569.0,1509110569,1508849525,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3864
3862,"(2045, 'nova')",4,,1509110569,1508795018,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3862
3871,"(1293, 'Buffy')",3,1509024409.0,1509024409,1509018372,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3871
3873,"(204, 'ctrl-alt-delor')",1,,1509023067,1509023067,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3873
3872,"(1293, 'Buffy')",2,1509021752.0,1509021752,1509021403,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3872
3865,"(1293, 'Buffy')",1,,1508854969,1508854969,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3865
3863,"(1219, 'Peter Taylor')",1,,1508841848,1508841848,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3863
3854,"(1293, 'Buffy')",8,1508613224.0,1508841848,1508612103,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3854
3861,"(1293, 'Buffy')",2,1508803281.0,1508803281,1508788937,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3861
3858,"(1219, 'Peter Taylor')",0,,1508744987,1508744987,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3858
3855,"(204, 'ctrl-alt-delor')",6,1592469417.0,1508710329,1508677172,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3855
3856,"(694, 'Brian Tompsett - 汤莱恩')",0,1508709125.0,1508709125,1508679106,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3856
3857,"(1000, 'wvxvw')",0,1592469417.0,1508680188,1508679818,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3857
3853,"(204, 'ctrl-alt-delor')",0,1592469417.0,1508576539,1508576539,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3853
3848,"(830, 'cryptic_star')",2,,1508576539,1508517019,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3848
3852,"(44, 'Miles')",0,,1508574102,1508574102,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3852
3851,"(2068, 'Kevin Workman')",2,,1508543575,1508543575,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3851
3850,"(1293, 'Buffy')",2,,1508525366,1508525366,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3850
3849,"(30, 'Ryan Nutt')",1,,1508518050,1508518050,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3849
3846,"(2068, 'Kevin Workman')",2,1508444708.0,1508444708,1508438517,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3846
3844,"(830, 'cryptic_star')",5,1508423713.0,1508444708,1508421552,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3844
3847,"(27, 'Ben I.')",3,,1508439250,1508439250,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3847
3845,"(204, 'ctrl-alt-delor')",1,1592469417.0,1508428748,1508428748,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3845
3841,"(204, 'ctrl-alt-delor')",2,1592469417.0,1508420462,1508335211,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3841
3839,"(3305, 'Anastasia Samsonova')",-2,,1508323410,1508323410,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3839
3836,"(1015, 'Dave I')",7,1508261861.0,1508261861,1508190099,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3836
3838,"(204, 'ctrl-alt-delor')",3,,1508229656,1508229656,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3838
3837,"(2068, 'Kevin Workman')",4,,1508192887,1508192887,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3837
3835,"(765, 'Bennett Brown')",2,,1508095858,1508095858,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3835
3833,"(1293, 'Buffy')",0,1508071861.0,1508071861,1508070442,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3833
3832,"(1293, 'Buffy')",2,1508065360.0,1508065360,1508064214,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3832
3831,"(58, 'thesecretmaster')",2,,1508065360,1508034459,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3831
3819,"(3292, 'user3292')",3,1508011963.0,1508011963,1507910450,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3819
3824,"(44, 'Miles')",4,1507995711.0,1507995711,1507965006,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3824
3825,"(793, 'TuringTux')",2,,1507985964,1507985964,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3825
3822,"(1293, 'Buffy')",1,1507918797.0,1507918797,1507918043,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3822
3821,"(204, 'ctrl-alt-delor')",0,1592469417.0,1507915848,1507915848,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3821
3820,"(27, 'Ben I.')",3,,1507914521,1507914521,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3820
3818,"(3291, 'user3291')",3,,1507909232,1507909232,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3818
3816,"(3290, 'user3290')",0,,1507904502,1507904502,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3816
3803,"(3270, 'user3270')",3,,1507902133,1507564383,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3803
3810,"(694, 'Brian Tompsett - 汤莱恩')",1,,1507888345,1507888345,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3810
3809,"(124, 'Gilles &#39;SO- stop being evil&#39;')",1,,1507844804,1507844804,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3809
3808,"(27, 'Ben I.')",3,,1507749961,1507749961,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3808
3806,"(1293, 'Buffy')",1,,1507567198,1507567198,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3806
3805,"(3271, 'Robin Mathews')",1,,1507566147,1507566147,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3805
3804,"(204, 'ctrl-alt-delor')",1,,1507565926,1507565926,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3804
3802,"(1000, 'wvxvw')",0,,1507555271,1507555271,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3802
3800,"(21, 'ncmathsadist')",0,,1507513270,1507513270,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3800
3971,"(76, 'Peter')",5,1511138347.0,1622129224,1511131583,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3971
3974,"(204, 'ctrl-alt-delor')",2,1622043108.0,1622043108,1511187148,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3974
3939,"(3464, 'user3464')",3,,1578432422,1510072364,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3939
3933,"(48, 'pluke')",4,1578395123.0,1578395123,1509965611,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/3933
3962,"(830, 'cryptic_star')",4,1510783206.0,1574932448,1510748301,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3962
3951,"(27, 'Ben I.')",5,1549148042.0,1549204101,1510266502,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/3951
3934,"(3451, 'Juan')",4,1509992493.0,1525124315,1509978762,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3934
3986,"(3524, 'Bob Brown')",5,1517878352.0,1517878352,1511675787,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3986
3907,"(204, 'ctrl-alt-delor')",6,1592469417.0,1516846512,1509618843,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/3907
3957,"(3493, 'Dani')",4,1513128801.0,1515275083,1510690473,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3957
3998,"(1660, 'Peter K.')",8,1592469417.0,1513879124,1511972253,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/3998
3975,"(204, 'ctrl-alt-delor')",1,1511633640.0,1513625570,1511271967,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3975
3970,"(204, 'ctrl-alt-delor')",2,1513205597.0,1513205597,1511111952,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3970
3937,"(951, 'Y.S.')",0,1513127853.0,1513127853,1510059650,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3937
3941,"(3465, 'user3465')",0,1513127814.0,1513127814,1510080576,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3941
3972,"(1293, 'Buffy')",6,1512941818.0,1512941818,1511132702,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3972
3973,"(3512, 'paulusm')",1,1511187797.0,1512905608,1511186706,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3973
3920,"(3427, 'Ryan Jenkins')",3,1509785426.0,1512596330,1509749200,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3920
3999,"(204, 'ctrl-alt-delor')",2,1592469417.0,1512208353,1511977540,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3999
3992,"(279, 'Akos Nagy')",1,,1511777948,1511777948,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3992
3991,"(279, 'Akos Nagy')",-1,,1511777695,1511777695,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3991
3990,"(27, 'Ben I.')",2,,1511747699,1511747699,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3990
3989,"(1537, 'pojo-guy')",1,,1511726197,1511726197,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3989
3988,"(3533, 'user3533')",2,,1511714998,1511714998,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3988
3987,"(1293, 'Buffy')",0,1511705847.0,1511705847,1511693843,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3987
3985,"(237, 'Mike Zamansky')",2,,1511572668,1511572668,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3985
3908,"(204, 'ctrl-alt-delor')",0,1592469417.0,1511546216,1509623169,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3908
3976,"(204, 'ctrl-alt-delor')",0,1511300860.0,1511300860,1511273244,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3976
3979,"(27, 'Ben I.')",1,,1511293490,1511293490,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3979
3978,"(204, 'ctrl-alt-delor')",1,1592469417.0,1511277906,1511277906,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3978
3977,"(3515, 'learningonmyown')",-3,,1511277906,1511273828,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3977
3935,"(1293, 'Buffy')",0,1511131656.0,1511131656,1510002075,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3935
3931,"(3447, 'Sarthak Mehra')",-1,1509979624.0,1511131656,1509956356,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3931
3969,"(757, 'Tobia Tesan')",3,1511120173.0,1511120173,1511091810,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3969
3968,"(1293, 'Buffy')",0,1511012203.0,1511012203,1511008931,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3968
3967,"(3505, 'user3505')",-1,,1510847088,1510847088,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3967
3965,"(1537, 'pojo-guy')",2,,1510823152,1510823152,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3965
3964,"(2068, 'Kevin Workman')",4,,1510792237,1510792237,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3964
3956,"(204, 'ctrl-alt-delor')",3,1510748287.0,1510748287,1510688694,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3956
3961,"(3497, 'sean guinovart')",2,,1510739980,1510739980,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3961
3960,"(1293, 'Buffy')",1,1510711466.0,1510711466,1510706468,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3960
3959,"(2068, 'Kevin Workman')",3,,1510705744,1510705744,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3959
3958,"(3494, 'user3494')",2,,1510690654,1510690654,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3958
3955,"(2068, 'Kevin Workman')",3,,1510608497,1510608497,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3955
3953,"(3482, 'Hector Magallanes')",4,,1510608497,1510415957,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3953
3954,"(2164, 'Flater')",6,,1510592837,1510592837,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3954
3952,"(732, 'Michael0x2a')",3,,1510275450,1510275450,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3952
3950,"(1293, 'Buffy')",1,,1510266386,1510266386,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3950
3948,"(732, 'Michael0x2a')",10,1510212492.0,1510266386,1510207332,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3948
3949,"(27, 'Ben I.')",3,,1510244087,1510244087,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3949
3947,"(2068, 'Kevin Workman')",2,,1510177915,1510177915,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3947
3944,"(2068, 'Kevin Workman')",2,1592469417.0,1510094551,1510094551,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3944
3923,"(76, 'Peter')",8,,1510094551,1509811782,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3923
3943,"(948, 'Meower68')",1,,1510082724,1510082724,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3943
3942,"(1293, 'Buffy')",1,,1510082672,1510082672,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3942
3940,"(1219, 'Peter Taylor')",1,,1510074539,1510074539,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3940
3938,"(3463, 'favosys')",3,,1510069079,1510069079,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3938
3926,"(150, 'ItamarG3')",2,,1510004833,1509896318,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3926
3932,"(204, 'ctrl-alt-delor')",1,1509997864.0,1509997864,1509965045,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3932
3929,"(3417, 'Elkady')",1,1509945637.0,1509945637,1509921884,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3929
3930,"(1293, 'Buffy')",3,,1509929848,1509929848,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3930
3928,"(1293, 'Buffy')",2,,1509917632,1509917632,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3928
3925,"(3438, 'Farah')",3,1509893765.0,1509917632,1509853576,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3925
3927,"(1293, 'Buffy')",2,,1509916900,1509916900,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3927
3924,"(27, 'Ben I.')",1,1509856877.0,1509856877,1509851109,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3924
3921,"(204, 'ctrl-alt-delor')",0,,1509786146,1509786146,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3921
3913,"(3330, 'Andres Alvarez')",4,1509742312.0,1509742312,1509634927,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3913
3919,"(2068, 'Kevin Workman')",3,,1509735599,1509735599,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3919
3918,"(204, 'ctrl-alt-delor')",4,1592469417.0,1509729360,1509728397,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/3918
3916,"(2584, 'JAD')",7,1509727048.0,1509729360,1509722480,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/3916
3917,"(1293, 'Buffy')",3,,1509727728,1509727728,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3917
3915,"(1293, 'Buffy')",1,1509652742.0,1509652742,1509652159,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3915
3905,"(2068, 'Kevin Workman')",3,1509639152.0,1509639152,1509576195,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3905
3914,"(3406, 'user3406')",-2,,1509636152,1509636152,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3914
3903,"(3330, 'Andres Alvarez')",-1,1509634030.0,1509634030,1509557320,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3903
3910,"(668, 'Loren Pechtel')",4,,1509632692,1509632692,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3910
3909,"(3404, 'KriszDev')",3,,1509630038,1509630038,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3909
3901,"(3386, 'user3386')",3,1509626475.0,1509626475,1509549781,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3901
3906,"(2936, 'Michael Kay')",3,,1509582588,1509582588,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/3906
